"all _ image _ url","Event Date - parsed","User","Latitude","Longitude","Occurrence status assumed to be present","Coordinate precision not valid","Country inferred from coordinates","Coordinates derived from verbatim coordinates","Coordinates converted to WGS84","First of the month","First of the year","Geodetic datum assumed WGS84","Habitat incorrect for species","Identification date before occurrence date","Incomplete collection date","Invalid collection date","Coordinates are transposed","Collector name unparseable","Coordinate uncertainty not valid"
"0d88b62a-11f7-41e7-b519-3fb09c4c3946","2020-04-19","tjh_9","-37.5892795","145.103791","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2013-04-04","","-37.84780741","145.1145566","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2013-04-21","","-37.85539612","145.1828669","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2015-04-01","","-33.9619636","150.9831318","true","false","true","false","false","true","false","true","false","false","false","false","false","false","false"
"","2014-04-17","","-33.87782059","150.8914612","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"25ce6335-afcf-44dd-9534-a0f39b4fe1b8","2016-04-25","shae","-37.77762","144.9929366667","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"3c96f2db-6df9-4093-ac90-a1203a494025","2019-04-07","zish","-41.2802581787","146.3241271973","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2014-04-23","1370","-38.551998138427734","143.76499938964844","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false"
"","2014-04-01","","-33.86604984","151.2178727","true","false","true","false","false","true","false","true","false","false","false","false","false","false","false"
"c61329ba-aeb9-4f5d-80db-0c9505d79799","2018-04-27","41639","-37.68145985786326","145.07549956440926","false","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"05863ee5-e98d-47fe-bad0-77b94e5e8d31","2019-04-20","mrjamesmoore","-37.6439283333","145.5490583333","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2013-04-09","","-33.7519917","150.9599948","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2013-04-03","","-33.61274589","150.7489739","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2017-04-30","","-41.28332","147.01666","true","false","false","false","false","false","false","true","false","false","false","false","false","false","false"
"","2015-04-08","","-33.61425625","150.7447172","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"97137d3b-1613-45e3-8396-7ac19566803b","2020-04-28","davidclarke","-37.925275","145.1253195","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"79d6b529-3d45-4478-aa4b-869aaecc2d40","2018-04-14","","-35.0","138.6","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false"
"028dced8-7555-478c-bac2-160b5c8f5a06","2019-04-18","reiner","-37.8591110015","145.380352041","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"508ed6ff-5066-4f06-b08e-724fe1f24fcd","2018-04-04","","-34.9","138.6","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false"
"11785c64-fb9e-43eb-b238-5a47b7528501","2021-04-02","d_kurek","-37.6120895011","144.4199027879","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"1e91f284-fad1-4fc1-995b-76b0f4a1484e","2021-04-04","floater05","-35.084487447","138.5214454709","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"b92ece5b-9764-487a-b892-4d7f0d7b9759","2017-04-24","","-38.1","146.4","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false"
"ed5eb08e-76c9-416f-b700-c84d8db04f9f","2019-04-23","jiggy","-35.32472229","149.1588897705","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2013-04-01","","-33.72387207","150.9820056","true","false","true","false","false","true","false","true","false","false","false","false","false","false","false"
"","2013-04-09","","-35.385883","149.209332","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"1a415299-69f3-447f-8ff0-7774c03ff457","2020-04-09","reiner","-37.8803824","145.3866031","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"6395b94f-9a1c-48d9-ab31-d2ce92b16c39","2019-04-03","","-37.8","145.1","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false"
"3fb6f3a0-e1d8-4f91-b35f-3cfc7031fecf","2017-04-18","carranya","-38.4091954433","144.955517597","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"20ac0423-4ab4-4107-99c9-0ef962b270ee","2018-04-02","","-37.9","145.1","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false"
"eb1aaa00-2326-4aed-bca3-ee562f453ef7","2018-04-08","reiner","-37.7103580556","148.4528455556","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2015-04-08","","-33.85596741","151.0068569","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2013-04-03","","-36.45904354","148.3840621","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","1998-04-09","","-42.37188858570533","147.35512793264465","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false"
"","2013-04-05","","-31.98396114","115.8194792","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"79fb3b3c-33af-4826-92a4-1b906b64b91d","2018-04-04","kenharris","-38.358217","146.410117","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2014-04-03","","-32.10343214","115.9431703","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2010-04-02","","-37.0200982","144.84375","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2010-04-24","","-38.1258579776","147.0746930424","false","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"f245b3aa-3b78-48cf-b707-761e2b098d78","2017-04-06","","-36.684","149.82","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false"
"","2014-04-09","","-33.88375892","150.8944008","true","false","true","false","false","false","false","true","false","false","false","false","true","false","false"
"","2013-04-03","","-33.91957013","150.8978723","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"9002eb29-8168-4326-aae8-790297d15216","2020-04-30","reiner","-37.7366569824","145.4849449474","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"3b4e2bcb-c197-4702-acf1-804012e9c27e","2018-04-30","reiner","-37.5065294229","145.794005692","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2015-04-02","","-34.029161","150.747219","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
